Points_0,Points_1,Points_2,Points_Magnitude,Point ID
-0.943272,-0.845,2.0461,2.40631,34021
-0.943064,-0.845339,2.04715,2.40724,34022
-0.94282,-0.845531,2.04813,2.40805,34023
-0.942535,-0.845609,2.04911,2.40879,34024
-0.942242,-0.845604,2.05004,2.40947,34025
-0.941904,-0.845527,2.05102,2.41014,34026
-0.941556,-0.84538,2.05195,2.41074,34027
-0.941186,-0.845124,2.05283,2.41126,34028
-0.94079,-0.844781,2.05369,2.41172,34029
-0.94038,-0.844348,2.0545,2.41209,34030
-0.940004,-0.843902,2.05518,2.41237,34031
-0.939579,-0.843375,2.05591,2.41265,34032
-0.939148,-0.842772,2.05659,2.41284,34033
-0.938814,-0.842266,2.05707,2.41295,34034
-0.93838,-0.84157,2.05765,2.41303,34035
-0.93812,-0.841086,2.05792,2.41299,34036
-0.937717,-0.840212,2.0582,2.41277,34037
-0.937329,-0.839298,2.05838,2.41245,34038
-0.936851,-0.838191,2.05865,2.41211,34039
-0.936464,-0.837296,2.05884,2.41182,34040
-0.936106,-0.836395,2.05896,2.41147,34041
-0.935825,-0.835618,2.05897,2.4111,34042
-0.935576,-0.834686,2.05871,2.41045,34043
-0.93546,-0.833822,2.05808,2.40957,34044
-0.935399,-0.833057,2.05741,2.40871,34045
-0.935379,-0.832313,2.05662,2.40777,34046
-0.935383,-0.831753,2.05598,2.40703,34047
-0.935405,-0.831108,2.05518,2.40614,34048
-0.935446,-0.83048,2.05433,2.40521,34049
-0.935466,-0.830231,2.05399,2.40484,34050
-0.935547,-0.829707,2.05314,2.40396,34051
-0.935656,-0.829225,2.05225,2.40308,34052
-0.935807,-0.828869,2.05137,2.40226,34053
-0.935994,-0.828557,2.05042,2.40142,34054
-0.936208,-0.828313,2.04947,2.40061,34055
-0.936471,-0.828166,2.04848,2.39982,34056
-0.936779,-0.828114,2.04744,2.39903,34057
-0.937182,-0.828163,2.04624,2.39818,34058
-0.937535,-0.828296,2.04528,2.39754,34059
-0.937741,-0.828403,2.04474,2.3972,34060
-0.938125,-0.828685,2.04386,2.3967,34061
-0.938484,-0.829044,2.04314,2.39635,34062
-0.938913,-0.829545,2.04236,2.39603,34063
-0.939347,-0.830073,2.04159,2.39572,34064
-0.939734,-0.830415,2.04074,2.39527,34065
-0.940085,-0.830588,2.03983,2.39469,34066
-0.940241,-0.830644,2.03941,2.39442,34067
-0.940581,-0.830785,2.03849,2.39381,34068
-0.940932,-0.830933,2.03755,2.39321,34069
-0.941138,-0.831026,2.03701,2.39285,34070
-0.941284,-0.831093,2.03662,2.3926,34071
-0.941671,-0.831331,2.03566,2.39202,34072
-0.942072,-0.83167,2.03477,2.39154,34073
-0.942471,-0.832091,2.03396,2.39116,34074
-0.942618,-0.832249,2.03367,2.39102,34075
-0.943037,-0.832778,2.03289,2.3907,34076
-0.943461,-0.833362,2.03215,2.39045,34077
-0.943899,-0.833981,2.03148,2.39027,34078
-0.94406,-0.834211,2.03124,2.3902,34079
-0.94455,-0.834872,2.03049,2.38999,34080
-0.945012,-0.835493,2.02973,2.38975,34081
-0.945232,-0.835793,2.02941,2.38967,34082
-0.946473,-0.836245,2.02846,2.38951,34083
-0.946639,-0.836502,2.02823,2.38947,34084
-0.947097,-0.837269,2.02767,2.38945,34085
-0.947546,-0.838042,2.02717,2.38947,34086
-0.947983,-0.83893,2.02683,2.38967,34087
-0.948387,-0.839972,2.02674,2.39012,34088
-0.948682,-0.840926,2.02688,2.39069,34089
-0.948937,-0.841864,2.02714,2.39134,34090
-0.949181,-0.842813,2.02745,2.39203,34091
-0.94939,-0.843772,2.02787,2.39281,34092
-0.949564,-0.844687,2.02836,2.39362,34093
-0.949701,-0.845497,2.02884,2.39437,34094
-0.949859,-0.846432,2.02941,2.39525,34095
-0.949939,-0.847224,2.03005,2.3961,34096
-0.949887,-0.847746,2.03079,2.39689,34097
-0.94969,-0.848081,2.03174,2.39773,34098
-0.94952,-0.848159,2.03236,2.39822,34099
-0.949236,-0.848224,2.03332,2.39894,34100
-0.948883,-0.84815,2.03431,2.39962,34101
-0.94854,-0.848055,2.03529,2.40027,34102
-0.948163,-0.84789,2.03627,2.4009,34103
-0.947763,-0.847637,2.03727,2.4015,34104
-0.947377,-0.84733,2.03819,2.40202,34105
-0.946982,-0.846977,2.03906,2.40248,34106
-0.946521,-0.846486,2.03995,2.40288,34107
-0.946048,-0.845909,2.04079,2.40321,34108
-0.945524,-0.845183,2.04161,2.40344,34109
-0.944941,-0.844326,2.04247,2.40364,34110
-0.944425,-0.843777,2.04346,2.40408,34111
-0.944114,-0.843671,2.04439,2.40472,34112
-0.943984,-0.844097,2.04527,2.40557,34113
-0.943851,-0.844666,2.04633,2.40661,34114
-0.943676,-0.845047,2.04733,2.40753,34115
-0.943434,-0.845246,2.04832,2.40834,34116
-0.94316,-0.845336,2.0493,2.40911,34117
-0.942866,-0.845347,2.05023,2.40978,34118
-0.942531,-0.845268,2.05119,2.41044,34119
-0.942182,-0.845136,2.05214,2.41106,34120
-0.941812,-0.844894,2.05303,2.4116,34121
-0.941427,-0.844573,2.05389,2.41206,34122
-0.941049,-0.844162,2.05461,2.41239,34123
-0.940633,-0.843656,2.05536,2.41269,34124
-0.940206,-0.843117,2.05609,2.41295,34125
-0.939775,-0.842508,2.05676,2.41314,34126
-0.939447,-0.842033,2.05725,2.41327,34127
-0.939013,-0.8413,2.0578,2.41331,34128
-0.938765,-0.840813,2.05802,2.41323,34129
-0.938369,-0.839915,2.05825,2.41296,34130
-0.937984,-0.838991,2.05842,2.41264,34131
-0.937516,-0.837938,2.05869,2.41232,34132
-0.937133,-0.837045,2.0589,2.41204,34133
-0.936771,-0.836122,2.059,2.41166,34134
-0.93651,-0.835404,2.05901,2.41132,34135
-0.936245,-0.834454,2.05877,2.41068,34136
-0.936129,-0.833634,2.05821,2.40988,34137
-0.936069,-0.83286,2.05752,2.409,34138
-0.936053,-0.832117,2.05673,2.40806,34139
-0.936055,-0.831574,2.05611,2.40734,34140
-0.936077,-0.830926,2.0553,2.40643,34141
-0.936118,-0.830314,2.05447,2.40554,34142
-0.93614,-0.830075,2.05414,2.40518,34143
-0.936217,-0.829543,2.05328,2.40429,34144
-0.936331,-0.829084,2.05241,2.40343,34145
-0.936478,-0.828725,2.05153,2.40262,34146
-0.936666,-0.828416,2.05059,2.40178,34147
-0.936886,-0.828184,2.04963,2.40097,34148
-0.937144,-0.828028,2.04864,2.40017,34149
-0.937455,-0.827988,2.04761,2.39939,34150
-0.937852,-0.82804,2.04643,2.39856,34151
-0.938201,-0.828149,2.04546,2.39791,34152
-0.938396,-0.828259,2.04497,2.3976,34153
-0.938795,-0.82856,2.04406,2.39708,34154
-0.939223,-0.828987,2.0432,2.39667,34155
-0.939565,-0.829398,2.04259,2.39642,34156
-0.939981,-0.829863,2.0418,2.39608,34157
-0.940339,-0.830148,2.04098,2.39562,34158
-0.940508,-0.830221,2.04053,2.39532,34159
-0.940848,-0.830343,2.0396,2.39471,34160
-0.941192,-0.830478,2.03867,2.3941,34161
-0.9414,-0.830563,2.0381,2.39373,34162
-0.941751,-0.830719,2.03717,2.39312,34163
-0.941893,-0.830779,2.03677,2.39287,34164
-0.942282,-0.831007,2.03578,2.39226,34165
-0.942662,-0.831305,2.03487,2.39173,34166
-0.943036,-0.831648,2.03398,2.39124,34167
-0.943192,-0.831808,2.03362,2.39105,34168
-0.943664,-0.832294,2.03272,2.39064,34169
-0.943839,-0.832525,2.03235,2.39048,34170
-0.944078,-0.832846,2.03196,2.39035,34171
-0.944518,-0.833461,2.03129,2.39017,34172
-0.944965,-0.834093,2.03064,2.39002,34173
-0.945207,-0.834459,2.0303,2.38995,34174
-0.945411,-0.834739,2.03002,2.38989,34175
-0.94587,-0.835355,2.02934,2.38971,34176
-0.94617,-0.835788,2.02887,2.38958,34177
-0.947498,-0.83643,2.0279,2.38951,34178
-0.947782,-0.836907,2.02756,2.3895,34179
-0.948269,-0.837781,2.02704,2.38956,34180
-0.948676,-0.838654,2.02676,2.38978,34181
-0.949113,-0.839773,2.02666,2.39027,34182
-0.9494,-0.840715,2.02682,2.39085,34183
-0.949662,-0.841654,2.02708,2.3915,34184
-0.949911,-0.842594,2.02735,2.39217,34185
-0.950136,-0.843643,2.02781,2.39301,34186
-0.950311,-0.844509,2.02825,2.39376,34187
-0.950477,-0.845489,2.02884,2.39467,34188
-0.95065,-0.846461,2.0294,2.39556,34189
-0.950749,-0.847282,2.03002,2.39641,34190
-0.950709,-0.847921,2.03084,2.39732,34191
-0.950513,-0.848225,2.03179,2.39815,34192
-0.9503,-0.848319,2.03254,2.39873,34193
-0.94999,-0.848335,2.0335,2.39943,34194
-0.949656,-0.848272,2.03448,2.40011,34195
-0.949309,-0.848173,2.03546,2.40076,34196
-0.948932,-0.848011,2.03645,2.4014,34197
-0.948504,-0.847755,2.03754,2.40206,34198
-0.948133,-0.847477,2.03844,2.40259,34199
-0.94771,-0.847117,2.03934,2.40305,34200
-0.94727,-0.846678,2.04022,2.40348,34201
-0.946842,-0.846172,2.04107,2.40384,34202
-0.94635,-0.845541,2.0419,2.40414,34203
-0.945788,-0.844755,2.04275,2.40436,34204
-0.945586,-0.844441,2.04305,2.40443,34205
-0.945147,-0.843864,2.04377,2.40467,34206
-0.944522,-0.843962,2.04587,2.40624,34207
-0.944429,-0.844291,2.04652,2.40687,34208
-0.944268,-0.844709,2.04752,2.4078,34209
-0.944044,-0.844964,2.04852,2.40866,34210
-0.943778,-0.84509,2.0495,2.40943,34211
-0.943485,-0.845087,2.05042,2.41009,34212
-0.943155,-0.845018,2.05138,2.41076,34213
-0.942805,-0.844869,2.05232,2.41137,34214
-0.942442,-0.844656,2.05323,2.41193,34215
-0.94206,-0.844362,2.0541,2.41242,34216
-0.941635,-0.843883,2.0549,2.41276,34217
-0.941262,-0.843437,2.05556,2.41302,34218
-0.940835,-0.842865,2.05627,2.41326,34219
-0.940406,-0.842277,2.05695,2.41347,34220
-0.940086,-0.841786,2.05742,2.41357,34221
-0.939647,-0.840995,2.0579,2.41354,34222
-0.939421,-0.840522,2.05807,2.41343,34223
-0.939028,-0.839616,2.05829,2.41314,34224
-0.938641,-0.838697,2.05848,2.41284,34225
-0.938184,-0.837684,2.05876,2.41255,34226
-0.937801,-0.83678,2.05894,2.41224,34227
-0.93755,-0.83615,2.05901,2.41199,34228
-0.937207,-0.835186,2.05902,2.41153,34229
-0.93694,-0.834265,2.05881,2.41092,34230
-0.936808,-0.833442,2.05829,2.41014,34231
-0.936745,-0.832658,2.0576,2.40926,34232
-0.936729,-0.83191,2.05681,2.40832,34233
-0.936735,-0.831406,2.05622,2.40765,34234
-0.936755,-0.83076,2.05542,2.40675,34235
-0.936798,-0.830147,2.05459,2.40584,34236
-0.936822,-0.829932,2.05427,2.4055,34237
-0.936897,-0.829394,2.05341,2.40462,34238
-0.937015,-0.828945,2.05254,2.40376,34239
-0.93716,-0.828598,2.05169,2.40298,34240
-0.93735,-0.828294,2.05076,2.40214,34241
-0.937567,-0.82806,2.04978,2.40132,34242
-0.937838,-0.827921,2.04879,2.40053,34243
-0.938137,-0.827868,2.04778,2.39976,34244
-0.938516,-0.827901,2.04662,2.39894,34245
-0.938874,-0.828015,2.04564,2.39827,34246
-0.939052,-0.82811,2.04519,2.398,34247
-0.939442,-0.828405,2.04428,2.39748,34248
-0.939883,-0.82885,2.04341,2.39706,34249
-0.940206,-0.82923,2.04283,2.39682,34250
-0.940616,-0.829668,2.04202,2.39644,34251
-0.940963,-0.829873,2.04116,2.39592,34252
-0.941121,-0.829934,2.04072,2.39563,34253
-0.941453,-0.830039,2.03979,2.395,34254
-0.941796,-0.830163,2.03885,2.39438,34255
-0.942138,-0.830301,2.03792,2.39377,34256
-0.94236,-0.830389,2.03731,2.39337,34257
-0.942685,-0.830498,2.03636,2.39273,34258
-0.942865,-0.830566,2.03583,2.39237,34259
-0.943223,-0.830763,2.03481,2.39171,34260
-0.943577,-0.830972,2.0338,2.39107,34261
-0.943973,-0.831299,2.0329,2.39057,34262
-0.944388,-0.831755,2.0321,2.39021,34263
-0.944715,-0.832179,2.03159,2.39006,34264
-0.945153,-0.832802,2.03092,2.38988,34265
-0.945613,-0.833531,2.03039,2.38986,34266
-0.946046,-0.83423,2.02982,2.3898,34267
-0.946387,-0.834729,2.02938,2.38973,34268
-0.946868,-0.835437,2.02874,2.38963,34269
-0.947316,-0.836143,2.02811,2.38951,34270
-0.947423,-0.834824,2.02872,2.38961,34271
-0.948011,-0.835757,2.02795,2.38952,34272
-0.948463,-0.836525,2.02744,2.38953,34273
-0.948966,-0.837484,2.02697,2.38967,34274
-0.949387,-0.838377,2.02666,2.38989,34275
-0.949818,-0.839563,2.02664,2.39046,34276
-0.950117,-0.840509,2.02677,2.39102,34277
-0.950383,-0.84145,2.02701,2.39166,34278
-0.950629,-0.842381,2.02728,2.39232,34279
-0.950882,-0.843496,2.02776,2.39321,34280
-0.951051,-0.844372,2.02821,2.39397,34281
-0.951239,-0.845417,2.02881,2.39492,34282
-0.951389,-0.846285,2.02931,2.39571,34283
-0.951516,-0.847284,2.03005,2.39674,34284
-0.951495,-0.848018,2.03092,2.39773,34285
-0.951304,-0.848313,2.03187,2.39856,34286
-0.951061,-0.848417,2.0327,2.39921,34287
-0.950761,-0.848432,2.03367,2.39991,34288
-0.950411,-0.848362,2.03465,2.40058,34289
-0.950048,-0.848239,2.03564,2.40124,34290
-0.949697,-0.848107,2.03661,2.40188,34291
-0.949601,-0.848057,2.03687,2.40204,34292
-0.949237,-0.847843,2.0378,2.4026,34293
-0.948854,-0.847575,2.0387,2.40313,34294
-0.948465,-0.847243,2.03959,2.40361,34295
-0.948023,-0.846839,2.04049,2.40406,34296
-0.947573,-0.84632,2.04135,2.40442,34297
-0.947084,-0.845729,2.04222,2.40476,34298
-0.946598,-0.845066,2.04302,2.40502,34299
-0.946014,-0.844219,2.04387,2.40521,34300
-0.945138,-0.843568,2.04595,2.40641,34301
-0.945017,-0.843868,2.04666,2.40707,34302
-0.944846,-0.844314,2.04769,2.40804,34303
-0.944636,-0.844633,2.04871,2.40894,34304
-0.944391,-0.844794,2.04968,2.40972,34305
-0.944108,-0.844805,2.05059,2.41038,34306
-0.94378,-0.844762,2.05157,2.41107,34307
-0.943433,-0.844619,2.05251,2.41169,34308
-0.943074,-0.844415,2.05342,2.41225,34309
-0.942693,-0.844122,2.05429,2.41274,34310
-0.942271,-0.843665,2.0551,2.4131,34311
-0.941897,-0.843207,2.05576,2.41336,34312
-0.941469,-0.842625,2.05645,2.41358,34313
-0.941036,-0.842027,2.05714,2.41379,34314
-0.940719,-0.841516,2.05755,2.41384,34315
-0.940287,-0.840683,2.05797,2.41373,34316
-0.940076,-0.840221,2.05811,2.41361,34317
-0.939682,-0.839307,2.05833,2.41333,34318
-0.93929,-0.838405,2.05853,2.41303,34319
-0.938851,-0.837445,2.05884,2.41279,34320
-0.938478,-0.836528,2.05898,2.41245,34321
-0.938241,-0.835924,2.05904,2.4122,34322
-0.93789,-0.834964,2.05906,2.41175,34323
-0.937617,-0.834042,2.05888,2.41117,34324
-0.937481,-0.833252,2.05841,2.41044,34325
-0.937416,-0.832472,2.05773,2.40957,34326
-0.937403,-0.831726,2.05693,2.40862,34327
-0.937407,-0.83124,2.05636,2.40797,34328
-0.937436,-0.830602,2.05555,2.40706,34329
-0.937478,-0.829976,2.0547,2.40614,34330
-0.937497,-0.829774,2.05442,2.40584,34331
-0.937584,-0.829262,2.05355,2.40496,34332
-0.937706,-0.828816,2.05266,2.40409,34333
-0.93784,-0.828477,2.05185,2.40333,34334
-0.938025,-0.828161,2.05091,2.4025,34335
-0.93825,-0.827941,2.04995,2.40169,34336
-0.938513,-0.827806,2.04895,2.40089,34337
-0.938826,-0.827755,2.04792,2.40012,34338
-0.939187,-0.827775,2.04682,2.39932,34339
-0.939532,-0.827878,2.04584,2.39866,34340
-0.939954,-0.828147,2.04484,2.39806,34341
-0.940111,-0.828279,2.04449,2.39788,34342
-0.940562,-0.828743,2.0436,2.39745,34343
-0.940852,-0.829073,2.04306,2.39722,34344
-0.941238,-0.829422,2.04222,2.39678,34345
-0.941583,-0.829583,2.04132,2.3962,34346
-0.941727,-0.829627,2.04091,2.39592,34347
-0.942053,-0.829713,2.03997,2.39528,34348
-0.942391,-0.829829,2.03904,2.39466,34349
-0.94273,-0.829943,2.03809,2.39402,34350
-0.942947,-0.829988,2.03743,2.39357,34351
-0.943254,-0.830009,2.03645,2.39286,34352
-0.943463,-0.830025,2.03575,2.39235,34353
-0.943799,-0.830069,2.03465,2.39156,34354
-0.944162,-0.830145,2.0336,2.39084,34355
-0.944548,-0.830339,2.03254,2.39016,34356
-0.944931,-0.830614,2.0316,2.38961,34357
-0.945344,-0.831248,2.03091,2.3894,34358
-0.945825,-0.831997,2.03038,2.3894,34359
-0.946248,-0.832841,2.02999,2.38954,34360
-0.946651,-0.833515,2.02959,2.38958,34361
-0.947113,-0.834286,2.02907,2.3896,34362
-0.947689,-0.833501,2.02882,2.38934,34363
-0.947834,-0.833781,2.02869,2.38939,34364
-0.948255,-0.834576,2.02826,2.38947,34365
-0.948703,-0.835347,2.02777,2.3895,34366
-0.949147,-0.83614,2.02729,2.38954,34367
-0.949678,-0.837184,2.02683,2.38973,34368
-0.950086,-0.838091,2.02657,2.38999,34369
-0.950428,-0.839025,2.02657,2.39045,34370
-0.950537,-0.839353,2.02659,2.39063,34371
-0.95083,-0.8403,2.02674,2.3912,34372
-0.951093,-0.841241,2.02698,2.39184,34373
-0.951343,-0.842168,2.02724,2.39249,34374
-0.951411,-0.842453,2.02734,2.3927,34375
-0.951616,-0.84335,2.02773,2.39343,34376
-0.951658,-0.843581,2.02785,2.39363,34377
-0.951827,-0.844468,2.02832,2.39441,34378
-0.951987,-0.845337,2.02881,2.39519,34379
-0.952133,-0.846197,2.02932,2.39599,34380
-0.952168,-0.846425,2.02947,2.39621,34381
-0.952286,-0.847296,2.03008,2.39708,34382
-0.952269,-0.848087,2.03103,2.39815,34383
-0.95208,-0.848399,2.03195,2.39897,34384
-0.951831,-0.848524,2.03286,2.39969,34385
-0.951508,-0.848507,2.03384,2.40038,34386
-0.951162,-0.848421,2.03482,2.40104,34387
-0.950788,-0.848302,2.03582,2.40171,34388
-0.950432,-0.848172,2.03679,2.40234,34389
-0.950311,-0.848108,2.03713,2.40256,34390
-0.949915,-0.847876,2.03814,2.40318,34391
-0.949583,-0.847654,2.03895,2.40365,34392
-0.949183,-0.847342,2.03985,2.40415,34393
-0.948753,-0.846945,2.04076,2.40461,34394
-0.948322,-0.846468,2.04161,2.40499,34395
-0.947843,-0.845908,2.04247,2.40534,34396
-0.947346,-0.84526,2.04332,2.40564,34397
-0.947018,-0.844803,2.04383,2.40578,34398
-0.945511,-0.843665,2.04732,2.40776,34399
-0.945282,-0.844188,2.0486,2.40894,34400
-0.945016,-0.844438,2.04973,2.40988,34401
-0.944727,-0.844513,2.05075,2.41066,34402
-0.9444,-0.844484,2.05175,2.41137,34403
-0.944056,-0.844354,2.05269,2.412,34404
-0.943701,-0.844171,2.05362,2.41258,34405
-0.943317,-0.843879,2.05449,2.41307,34406
-0.942912,-0.843463,2.0553,2.41345,34407
-0.942532,-0.84299,2.05596,2.41371,34408
-0.942093,-0.842384,2.05665,2.41391,34409
-0.941658,-0.841749,2.05729,2.41407,34410
-0.941345,-0.841198,2.05766,2.41407,34411
-0.940915,-0.840319,2.05802,2.4139,34412
-0.940733,-0.839915,2.05815,2.41379,34413
-0.940344,-0.83901,2.05835,2.4135,34414
-0.939946,-0.838088,2.05856,2.4132,34415
-0.939514,-0.837173,2.05889,2.413,34416
-0.939164,-0.83629,2.05899,2.41264,34417
-0.938943,-0.835712,2.05904,2.4124,34418
-0.938592,-0.834766,2.05906,2.41195,34419
-0.938293,-0.833828,2.05894,2.41141,34420
-0.938157,-0.833057,2.05851,2.41072,34421
-0.938092,-0.832277,2.05783,2.40985,34422
-0.938081,-0.831527,2.05701,2.40889,34423
-0.938085,-0.831067,2.05648,2.40827,34424
-0.938121,-0.830436,2.05565,2.40736,34425
-0.938165,-0.829825,2.05481,2.40645,34426
-0.938183,-0.82964,2.05454,2.40617,34427
-0.938273,-0.82913,2.05368,2.40529,34428
-0.938392,-0.828678,2.05279,2.40442,34429
-0.938528,-0.828369,2.05201,2.4037,34430
-0.938715,-0.828059,2.05107,2.40286,34431
-0.938938,-0.827842,2.05011,2.40206,34432
-0.939207,-0.827711,2.04911,2.40126,34433
-0.939515,-0.827649,2.04807,2.40048,34434
-0.939861,-0.82767,2.04701,2.39971,34435
-0.940208,-0.827764,2.04603,2.39905,34436
-0.940365,-0.827847,2.04563,2.39879,34437
-0.940776,-0.828164,2.04471,2.39828,34438
-0.94122,-0.828612,2.04383,2.39786,34439
-0.941497,-0.828911,2.04329,2.39761,34440
-0.941865,-0.82917,2.04241,2.39709,34441
-0.942207,-0.829288,2.04146,2.39646,34442
-0.942332,-0.829313,2.0411,2.39621,34443
-0.942652,-0.829392,2.04016,2.39557,34444
-0.942981,-0.829475,2.03921,2.39492,34445
-0.943304,-0.829523,2.03825,2.39424,34446
-0.943532,-0.829535,2.03754,2.39373,34447
-0.943841,-0.829499,2.03651,2.39297,34448
-0.94408,-0.829458,2.0357,2.39235,34449
-0.944455,-0.829439,2.03451,2.39148,34450
-0.944818,-0.829487,2.03343,2.39073,34451
-0.945181,-0.829584,2.03237,2.39,34452
-0.945569,-0.829723,2.03128,2.38928,34453
-0.946088,-0.8303,2.03021,2.38877,34454
-0.946518,-0.831078,2.02971,2.38879,34455
-0.946926,-0.831935,2.02937,2.38896,34456
-0.94741,-0.832955,2.02907,2.38925,34457
-0.947689,-0.831356,2.02885,2.38862,34458
-0.948035,-0.83214,2.02865,2.38886,34459
-0.948553,-0.833275,2.02833,2.38919,34460
-0.948971,-0.834138,2.028,2.38938,34461
-0.949406,-0.834947,2.02758,2.38947,34462
-0.949832,-0.83575,2.02716,2.38957,34463
-0.950246,-0.83659,2.02681,2.38973,34464
-0.950398,-0.836915,2.0267,2.38981,34465
-0.950785,-0.837805,2.0265,2.3901,34466
-0.951124,-0.83875,2.02651,2.39058,34467
-0.951251,-0.839147,2.02655,2.39081,34468
-0.951542,-0.840089,2.0267,2.39138,34469
-0.951808,-0.84103,2.02693,2.39201,34470
-0.95206,-0.841964,2.02719,2.39266,34471
-0.952272,-0.8429,2.02757,2.39339,34472
-0.952337,-0.843201,2.02772,2.39366,34473
-0.952508,-0.844071,2.02818,2.39442,34474
-0.952563,-0.844372,2.02834,2.39468,34475
-0.952723,-0.845244,2.02883,2.39547,34476
-0.952873,-0.846113,2.02933,2.39626,34477
-0.952924,-0.846413,2.02952,2.39654,34478
-0.953042,-0.847283,2.03011,2.3974,34479
-0.953048,-0.847946,2.03085,2.39827,34480
-0.953024,-0.848115,2.03112,2.39854,34481
-0.952838,-0.848428,2.03205,2.39937,34482
-0.952568,-0.84859,2.03306,2.40017,34483
-0.952247,-0.848567,2.03401,2.40084,34484
-0.95191,-0.84849,2.03499,2.40151,34485
-0.95154,-0.84837,2.03599,2.40217,34486
-0.951187,-0.848218,2.03697,2.40281,34487
-0.951035,-0.848149,2.03737,2.40306,34488
-0.950663,-0.847939,2.03829,2.40362,34489
-0.950287,-0.847703,2.03921,2.40417,34490
-0.94989,-0.8474,2.04012,2.40467,34491
-0.9495,-0.847042,2.041,2.40515,34492
-0.949065,-0.846594,2.04187,2.40555,34493
-0.948596,-0.846062,2.04274,2.40591,34494
-0.946135,-0.843383,2.04749,2.40804,34495
-0.945886,-0.843744,2.04867,2.40908,34496
-0.945609,-0.844074,2.0499,2.41013,34497
-0.945338,-0.844192,2.05091,2.41093,34498
-0.945018,-0.844193,2.05192,2.41166,34499
-0.944676,-0.844089,2.05288,2.4123,34500
-0.944322,-0.843918,2.05381,2.4129,34501
-0.943935,-0.843618,2.05468,2.41338,34502
-0.943577,-0.843258,2.05542,2.41374,34503
-0.943159,-0.842745,2.05615,2.41402,34504
-0.942724,-0.842135,2.05682,2.41422,34505
-0.942408,-0.841637,2.05726,2.41429,34506
-0.941981,-0.840849,2.05772,2.41424,34507
-0.941561,-0.83998,2.05806,2.41406,34508
-0.941391,-0.839605,2.05817,2.41396,34509
-0.940999,-0.838706,2.05839,2.41369,34510
-0.940624,-0.837799,2.05855,2.41336,34511
-0.94021,-0.836907,2.05884,2.41313,34512
-0.939847,-0.836026,2.05897,2.4128,34513
-0.93965,-0.835508,2.05902,2.41259,34514
-0.939286,-0.834555,2.05909,2.41217,34515
-0.938971,-0.833603,2.059,2.41165,34516
-0.938835,-0.832865,2.0586,2.411,34517
-0.938787,-0.832099,2.05788,2.4101,34518
-0.938771,-0.831337,2.05708,2.40914,34519
